time,values
74997 ,1020
74998 ,1035
74999 ,1032
75000 ,1032
75001 ,1056
75002 ,1056
75003 ,1056
75004 ,1056
75005 ,1056
75006 ,1059
75007 ,1056
75008 ,1056
75009 ,1056
75010 ,1059
75011 ,1056
75012 ,1056
75013 ,1056
75014 ,1053
75015 ,1062
75016 ,1050
75017 ,1029
75018 ,1032
75019 ,1032
75020 ,1026
75021 ,1023
75022 ,1020
75023 ,1011
75024 ,1014
75025 ,1020
75026 ,1011
75027 ,1017
75028 ,1008
75029 ,1017
75030 ,1017
75031 ,1014
75032 ,1014
75033 ,1017
75034 ,1017
75035 ,1014
75036 ,1008
75037 ,1011
75038 ,1017
75039 ,1011
75040 ,1017
75041 ,1014
75042 ,1017
75043 ,1008
75044 ,1017
75045 ,1011
75046 ,1014
75047 ,1017
75048 ,1017
75049 ,1014
75050 ,1014
75051 ,1014
75052 ,1017
75053 ,1014
75054 ,1014
75055 ,1014
75056 ,1017
75057 ,1023
75058 ,1020
75059 ,1026
75060 ,1029
75061 ,1026
75062 ,1029
75063 ,1029
75064 ,1023
75065 ,1020
75066 ,1026
75067 ,1029
75068 ,1023
75069 ,1020
75070 ,1026
75071 ,1026
75072 ,1026
75073 ,1026
75074 ,1023
75075 ,1026
75076 ,1026
75077 ,1023
75078 ,1026
75079 ,1023
75080 ,1026
75081 ,1026
75082 ,1026
75083 ,1026
75084 ,1026
75085 ,1026
75086 ,1026
75087 ,1026
75088 ,1026
75089 ,1026
75090 ,1026
75091 ,1026
75092 ,1026
75093 ,1023
75094 ,1026
75095 ,1023
75096 ,1026
75097 ,1017
75098 ,1023
75099 ,1020
75100 ,1023
75101 ,1026
75102 ,1020
75103 ,1026
75104 ,1023
75105 ,1050
75106 ,1062
75107 ,1065
75108 ,1056
75109 ,1053
75110 ,1041
75111 ,1032
75112 ,1026
75113 ,1026
75114 ,1038
75115 ,1032
75116 ,1035
75117 ,1038
75118 ,1038
75119 ,1035
75120 ,1035
75121 ,1035
75122 ,1044
75123 ,1053
75124 ,1056
75125 ,1053
75126 ,1038
75127 ,1056
75128 ,1059
75129 ,1056
75130 ,1059
75131 ,1056
75132 ,1059
75133 ,1062
75134 ,1059
75135 ,1062
75136 ,1062
75137 ,1065
75138 ,1062
75139 ,1065
75140 ,1065
75141 ,1062
75142 ,1059
75143 ,1053
75144 ,1059
75145 ,1059
75146 ,1062
75147 ,1059
75148 ,1059
75149 ,1059
75150 ,1062
75151 ,1056
75152 ,1062
75153 ,1062
75154 ,1059
75155 ,1059
75156 ,1059
75157 ,1062
75158 ,1065
75159 ,1059
75160 ,1062
75161 ,1062
75162 ,1059
75163 ,1056
75164 ,1065
75165 ,1059
75166 ,1059
75167 ,1059
75168 ,1062
75169 ,1062
75170 ,1059
75171 ,1059
75172 ,1062
75173 ,1059
75174 ,1062
75175 ,1059
75176 ,1059
75177 ,1059
75178 ,1062
75179 ,1056
75180 ,1059
75181 ,1053
75182 ,1062
75183 ,1059
75184 ,1059
75185 ,1059
75186 ,1062
75187 ,1062
75188 ,1059
75189 ,1062
75190 ,1056
75191 ,1056
75192 ,1056
75193 ,1056
75194 ,1059
75195 ,1059
75196 ,1059
75197 ,1062
75198 ,1059
75199 ,1062
75200 ,1059
75201 ,1059
75202 ,1056
75203 ,1056
75204 ,1059
75205 ,1062
75206 ,1059
75207 ,1059
75208 ,1056
75209 ,1059
75210 ,1062
75211 ,1056
75212 ,1059
75213 ,1059
75214 ,1059
75215 ,1059
75216 ,1056
75217 ,1059
75218 ,1056
75219 ,1056
75220 ,1056
75221 ,1056
75222 ,1059
75223 ,1059
75224 ,1059
75225 ,1056
75226 ,1059
75227 ,1059
75228 ,1059
75229 ,1059
75230 ,1056
75231 ,1065
75232 ,1059
75233 ,1056
75234 ,1053
75235 ,1059
75236 ,1056
75237 ,1056
75238 ,1056
75239 ,1053
75240 ,1056
75241 ,1059
75242 ,1062
75243 ,1059
75244 ,1059
75245 ,1059
75246 ,1062
75247 ,1059
75248 ,1059
75249 ,1059
75250 ,1059
75251 ,1056
75252 ,1059
75253 ,1056
75254 ,1059
75255 ,1059
75256 ,1059
75257 ,1059
75258 ,1059
75259 ,1059
75260 ,1059
75261 ,1059
75262 ,1062
75263 ,1062
75264 ,1059
75265 ,1062
75266 ,1059
75267 ,1059
75268 ,1059
75269 ,1065
75270 ,1059
75271 ,1059
75272 ,1059
75273 ,1059
75274 ,1059
75275 ,1053
75276 ,1056
75277 ,1059
75278 ,1056
75279 ,1059
75280 ,1059
75281 ,1056
75282 ,1062
75283 ,1062
75284 ,1059
75285 ,1059
75286 ,1056
75287 ,1059
75288 ,1059
75289 ,1059
75290 ,1056
75291 ,1059
75292 ,1059
75293 ,1056
75294 ,1056
75295 ,1062
75296 ,1056
75297 ,1059
75298 ,1059
75299 ,1059
75300 ,1059
75301 ,1059
75302 ,1062
75303 ,1053
75304 ,1059
75305 ,1062
75306 ,1062
75307 ,1056
75308 ,1059
75309 ,1056
75310 ,1059
75311 ,1062
75312 ,1062
75313 ,1059
75314 ,1062
75315 ,1059
75316 ,1059
75317 ,1059
75318 ,1059
75319 ,1059
75320 ,1059
75321 ,1056
75322 ,1056
75323 ,1059
75324 ,1062
75325 ,1062
75326 ,1059
75327 ,1056
75328 ,1062
75329 ,1059
75330 ,1059
75331 ,1059
75332 ,1056
75333 ,1059
75334 ,1059
75335 ,1059
75336 ,1059
75337 ,1056
75338 ,1056
75339 ,1059
75340 ,1062
75341 ,1059
75342 ,1056
75343 ,1056
75344 ,1062
75345 ,1059
75346 ,1059
75347 ,1059
75348 ,1059
75349 ,1059
75350 ,1059
75351 ,1053
75352 ,1059
75353 ,1059
75354 ,1059
75355 ,1056
75356 ,1056
75357 ,1059
75358 ,1059
75359 ,1056
75360 ,1056
75361 ,1059
75362 ,1053
75363 ,1059
75364 ,1059
75365 ,1062
75366 ,1056
75367 ,1059
75368 ,1062
75369 ,1059
75370 ,1062
75371 ,1062
75372 ,1059
75373 ,1059
75374 ,1059
75375 ,1059
75376 ,1059
75377 ,1062
75378 ,1059
75379 ,1059
75380 ,1059
75381 ,1062
75382 ,1059
75383 ,1056
75384 ,1062
75385 ,1059
75386 ,1062
75387 ,1059
75388 ,1062
75389 ,1059
75390 ,1062
75391 ,1062
75392 ,1056
75393 ,1053
75394 ,1065
75395 ,1059
75396 ,1062
75397 ,1059
75398 ,1062
75399 ,1059
75400 ,1065
75401 ,1059
75402 ,1062
75403 ,1056
75404 ,1056
75405 ,1059
75406 ,1059
75407 ,1059
75408 ,1053
75409 ,1050
75410 ,1065
75411 ,1059
75412 ,1059
75413 ,1062
75414 ,1062
75415 ,1059
75416 ,1059
75417 ,1059
75418 ,1056
75419 ,1059
75420 ,1059
75421 ,1062
75422 ,1059
75423 ,1062
75424 ,1059
75425 ,1062
75426 ,1059
75427 ,1056
75428 ,1062
75429 ,1059
75430 ,1062
75431 ,1056
75432 ,1062
75433 ,1059
75434 ,1059
75435 ,1056
75436 ,1062
75437 ,1056
75438 ,1056
75439 ,1059
75440 ,1056
75441 ,1059
75442 ,1062
75443 ,1059
75444 ,1059
75445 ,1053
75446 ,1062
75447 ,1059
75448 ,1062
75449 ,1062
75450 ,1062
75451 ,1056
75452 ,1059
75453 ,1056
75454 ,1059
75455 ,1062
75456 ,1059
75457 ,1056
75458 ,1059
75459 ,1059
75460 ,1059
75461 ,1062
75462 ,1059
75463 ,1056
75464 ,1059
75465 ,1059
75466 ,1056
75467 ,1056
75468 ,1062
75469 ,1059
75470 ,1056
75471 ,1059
75472 ,1062
75473 ,1056
75474 ,1053
75475 ,1053
75476 ,1053
75477 ,1050
75478 ,1056
75479 ,1059
75480 ,1053
75481 ,1059
75482 ,1068
75483 ,1068
75484 ,1077
75485 ,1077
75486 ,1074
75487 ,1062
75488 ,1041
75489 ,1041
75490 ,1035
75491 ,1029
75492 ,1023
75493 ,1020
75494 ,1017
75495 ,1020
75496 ,1017
75497 ,1017
75498 ,1017
75499 ,1014
75500 ,1020
75501 ,1020
75502 ,1023
75503 ,1017
75504 ,1017
75505 ,1020
75506 ,1014
75507 ,1017
75508 ,1020
75509 ,1017
75510 ,1014
75511 ,1014
75512 ,1014
75513 ,1011
75514 ,1017
75515 ,1011
75516 ,1014
75517 ,1014
75518 ,1017
75519 ,1017
75520 ,1014
75521 ,1020
75522 ,1014
75523 ,1017
75524 ,1011
75525 ,1017
75526 ,1014
75527 ,1023
75528 ,1020
75529 ,1026
75530 ,1023
75531 ,1026
75532 ,1032
75533 ,1035
75534 ,1020
75535 ,1023
75536 ,1026
75537 ,1023
75538 ,1020
75539 ,1023
75540 ,1023
75541 ,1023
75542 ,1020
75543 ,1020
75544 ,1020
75545 ,1017
75546 ,1023
75547 ,1020
75548 ,1020
75549 ,1020
75550 ,1020
75551 ,1029
75552 ,1020
75553 ,1023
75554 ,1020
75555 ,1023
75556 ,1020
75557 ,1023
75558 ,1020
75559 ,1026
75560 ,1020
75561 ,1020
75562 ,1020
75563 ,1020
75564 ,1017
75565 ,1026
75566 ,1023
75567 ,1020
75568 ,1020
75569 ,1020
75570 ,1020
75571 ,1023
75572 ,1020
75573 ,1020
75574 ,1023
75575 ,1020
75576 ,1023
75577 ,1020
75578 ,1032
75579 ,1032
75580 ,1032
75581 ,1029
75582 ,1029
75583 ,1026
75584 ,1029
75585 ,1029
75586 ,1032
75587 ,1032
75588 ,1032
75589 ,1029
75590 ,1032
75591 ,1032
75592 ,1032
75593 ,1029
75594 ,1029
75595 ,1029
75596 ,1026
75597 ,1029
75598 ,1029
75599 ,1023
75600 ,1023
75601 ,1032
75602 ,1038
75603 ,1032
75604 ,1047
75605 ,1053
75606 ,1056
75607 ,1059
75608 ,1059
75609 ,1056
75610 ,1053
75611 ,1056
75612 ,1059
75613 ,1059
75614 ,1053
75615 ,1059
75616 ,1056
75617 ,1059
75618 ,1059
75619 ,1059
75620 ,1059
75621 ,1059
75622 ,1059
75623 ,1059
75624 ,1059
75625 ,1044
75626 ,1032
75627 ,1026
75628 ,1026
75629 ,1029
75630 ,1023
75631 ,1023
75632 ,1017
75633 ,1011
75634 ,1017
75635 ,1017
75636 ,1014
75637 ,1020
75638 ,1017
75639 ,1017
75640 ,1017
75641 ,1017
75642 ,1017
75643 ,1014
75644 ,1017
75645 ,1020
75646 ,1014
75647 ,1017
75648 ,1014
75649 ,1014
75650 ,1017
75651 ,1017
75652 ,1014
75653 ,1020
75654 ,1014
75655 ,1017
75656 ,1020
75657 ,1023
75658 ,1020
75659 ,1017
75660 ,1020
75661 ,1017
75662 ,1029
75663 ,1029
75664 ,1026
75665 ,1026
75666 ,1029
75667 ,1029
75668 ,1026
75669 ,1029
75670 ,1026
75671 ,1026
75672 ,1032
75673 ,1026
75674 ,1023
75675 ,1026
75676 ,1029
75677 ,1026
75678 ,1029
75679 ,1029
75680 ,1023
75681 ,1029
75682 ,1020
75683 ,1026
75684 ,1023
75685 ,1026
75686 ,1029
75687 ,1029
75688 ,1023
75689 ,1026
75690 ,1023
75691 ,1020
75692 ,1023
75693 ,1029
75694 ,1026
75695 ,1026
75696 ,1023
75697 ,1026
75698 ,1026
75699 ,1026
75700 ,1020
75701 ,1026
75702 ,1020
75703 ,1023
75704 ,1017
75705 ,1020
75706 ,1020
75707 ,1023
75708 ,1029
75709 ,1023
75710 ,1023
75711 ,1053
75712 ,1056
75713 ,1059
75714 ,1053
75715 ,1050
75716 ,1038
75717 ,1035
75718 ,1032
75719 ,1035
75720 ,1038
75721 ,1044
75722 ,1035
75723 ,1038
75724 ,1038
75725 ,1032
75726 ,1041
75727 ,1053
75728 ,1056
75729 ,1029
75730 ,1059
75731 ,1056
75732 ,1053
75733 ,1056
75734 ,1062
75735 ,1056
75736 ,1053
75737 ,1056
75738 ,1062
75739 ,1059
75740 ,1059
75741 ,1065
75742 ,1062
75743 ,1062
75744 ,1059
75745 ,1062
75746 ,1059
75747 ,1062
75748 ,1059
75749 ,1062
75750 ,1056
75751 ,1059
75752 ,1059
75753 ,1059
75754 ,1059
75755 ,1059
75756 ,1056
75757 ,1059
75758 ,1059
75759 ,1056
75760 ,1062
75761 ,1056
75762 ,1056
75763 ,1059
75764 ,1059
75765 ,1056
75766 ,1059
75767 ,1056
75768 ,1059
75769 ,1062
75770 ,1059
75771 ,1062
75772 ,1062
75773 ,1056
75774 ,1056
75775 ,1059
75776 ,1059
75777 ,1053
75778 ,1059
75779 ,1059
75780 ,1056
75781 ,1059
75782 ,1059
75783 ,1059
75784 ,1056
75785 ,1062
75786 ,1056
75787 ,1059
75788 ,1059
75789 ,1059
75790 ,1056
75791 ,1059
75792 ,1056
75793 ,1056
75794 ,1059
75795 ,1059
75796 ,1056
75797 ,1053
75798 ,1059
75799 ,1059
75800 ,1059
75801 ,1062
75802 ,1059
75803 ,1056
75804 ,1059
75805 ,1059
75806 ,1059
75807 ,1059
75808 ,1059
75809 ,1056
75810 ,1062
75811 ,1059
75812 ,1059
75813 ,1056
75814 ,1059
75815 ,1062
75816 ,1059
75817 ,1062
75818 ,1065
75819 ,1062
75820 ,1065
75821 ,1056
75822 ,1059
75823 ,1059
75824 ,1053
75825 ,1059
75826 ,1062
75827 ,1059
75828 ,1059
75829 ,1056
75830 ,1056
75831 ,1053
75832 ,1062
75833 ,1059
75834 ,1053
75835 ,1059
75836 ,1056
75837 ,1056
75838 ,1056
75839 ,1059
75840 ,1062
75841 ,1059
75842 ,1059
75843 ,1059
75844 ,1059
75845 ,1059
75846 ,1062
75847 ,1059
75848 ,1059
75849 ,1059
75850 ,1059
75851 ,1059
75852 ,1059
75853 ,1062
75854 ,1059
75855 ,1062
75856 ,1059
75857 ,1062
75858 ,1059
75859 ,1059
75860 ,1062
75861 ,1062
75862 ,1062
75863 ,1059
75864 ,1062
75865 ,1059
75866 ,1059
75867 ,1062
75868 ,1059
75869 ,1056
75870 ,1065
75871 ,1056
75872 ,1059
75873 ,1059
75874 ,1059
75875 ,1062
75876 ,1059
75877 ,1059
75878 ,1059
75879 ,1056
75880 ,1056
75881 ,1059
75882 ,1059
75883 ,1059
75884 ,1056
75885 ,1062
75886 ,1062
75887 ,1062
75888 ,1059
75889 ,1056
75890 ,1059
75891 ,1062
75892 ,1059
75893 ,1062
75894 ,1056
75895 ,1056
75896 ,1059
75897 ,1053
75898 ,1059
75899 ,1056
75900 ,1059
75901 ,1059
75902 ,1056
75903 ,1062
75904 ,1059
75905 ,1056
75906 ,1056
75907 ,1056
75908 ,1053
75909 ,1056
75910 ,1059
75911 ,1065
75912 ,1059
75913 ,1062
75914 ,1062
75915 ,1056
75916 ,1059
75917 ,1062
75918 ,1059
75919 ,1056
75920 ,1062
75921 ,1059
75922 ,1056
75923 ,1059
75924 ,1059
75925 ,1059
75926 ,1059
75927 ,1062
75928 ,1059
75929 ,1059
75930 ,1059
75931 ,1062
75932 ,1059
75933 ,1059
75934 ,1056
75935 ,1059
75936 ,1059
75937 ,1062
75938 ,1059
75939 ,1059
75940 ,1056
75941 ,1059
75942 ,1056
75943 ,1050
75944 ,1059
75945 ,1062
75946 ,1059
75947 ,1059
75948 ,1059
75949 ,1056
75950 ,1059
75951 ,1056
75952 ,1056
75953 ,1056
75954 ,1059
75955 ,1056
75956 ,1062
75957 ,1059
75958 ,1056
75959 ,1059
75960 ,1056
75961 ,1059
75962 ,1056
75963 ,1056
75964 ,1056
75965 ,1056
75966 ,1059
75967 ,1059
75968 ,1056
75969 ,1056
75970 ,1059
75971 ,1059
75972 ,1056
75973 ,1056
75974 ,1056
75975 ,1056
75976 ,1059
75977 ,1053
75978 ,1059
75979 ,1059
75980 ,1056
75981 ,1056
75982 ,1059
75983 ,1053
75984 ,1062
75985 ,1062
75986 ,1059
75987 ,1056
75988 ,1056
75989 ,1056
75990 ,1056
75991 ,1059
75992 ,1059
75993 ,1059
75994 ,1059
75995 ,1059
75996 ,1062
75997 ,1062
75998 ,1059
75999 ,1059
76000 ,1059
76001 ,1056
76002 ,1059
76003 ,1053
76004 ,1059
76005 ,1056
76006 ,1059
76007 ,1056
76008 ,1059
76009 ,1056
76010 ,1056
76011 ,1059
76012 ,1056
76013 ,1056
76014 ,1062
76015 ,1059
76016 ,1059
76017 ,1056
76018 ,1059
76019 ,1059
76020 ,1059
76021 ,1059
76022 ,1056
76023 ,1065
76024 ,1056
76025 ,1059
76026 ,1059
76027 ,1056
76028 ,1059
76029 ,1062
76030 ,1062
76031 ,1059
76032 ,1059
76033 ,1059
76034 ,1053
76035 ,1059
76036 ,1056
76037 ,1053
76038 ,1059
76039 ,1062
76040 ,1059
76041 ,1065
76042 ,1059
76043 ,1062
76044 ,1059
76045 ,1056
76046 ,1056
76047 ,1062
76048 ,1056
76049 ,1059
76050 ,1056
76051 ,1059
76052 ,1056
76053 ,1056
76054 ,1059
76055 ,1059
76056 ,1062
76057 ,1059
76058 ,1059
76059 ,1059
76060 ,1059
76061 ,1056
76062 ,1059
76063 ,1059
76064 ,1059
76065 ,1056
76066 ,1056
76067 ,1059
76068 ,1059
76069 ,1056
76070 ,1059
76071 ,1059
76072 ,1062
76073 ,1062
76074 ,1056
76075 ,1062
76076 ,1059
76077 ,1053
76078 ,1056
76079 ,1056
76080 ,1053
76081 ,1053
76082 ,1056
76083 ,1053
76084 ,1056
76085 ,1053
76086 ,1062
76087 ,1065
76088 ,1074
76089 ,1077
76090 ,1080
76091 ,1077
76092 ,1065
76093 ,1050
76094 ,1041
76095 ,1026
76096 ,1026
76097 ,1020
76098 ,1023
76099 ,1023
76100 ,1014
76101 ,1020
76102 ,1020
76103 ,1020
76104 ,1020
76105 ,1020
76106 ,1017
76107 ,1020
76108 ,1020
76109 ,1014
76110 ,1017
76111 ,1014
76112 ,1017
76113 ,1017
76114 ,1020
76115 ,1017
76116 ,1020
76117 ,1011
76118 ,1014
76119 ,1017
76120 ,1017
76121 ,1014
76122 ,1017
76123 ,1017
76124 ,1011
76125 ,1017
76126 ,1017
76127 ,1017
76128 ,1017
76129 ,1017
76130 ,1014
76131 ,1017
76132 ,1026
76133 ,1026
76134 ,1026
76135 ,1032
76136 ,1035
76137 ,1035
76138 ,1035
76139 ,1023
76140 ,1026
76141 ,1023
76142 ,1023
76143 ,1026
76144 ,1026
76145 ,1023
76146 ,1023
76147 ,1023
76148 ,1023
76149 ,1023
76150 ,1020
76151 ,1023
76152 ,1026
76153 ,1023
76154 ,1020
76155 ,1023
76156 ,1026
76157 ,1026
76158 ,1026
76159 ,1026
76160 ,1023
76161 ,1023
76162 ,1026
76163 ,1020
76164 ,1023
76165 ,1023
76166 ,1020
76167 ,1023
76168 ,1020
76169 ,1023
76170 ,1020
76171 ,1023
76172 ,1026
76173 ,1023
76174 ,1023
76175 ,1023
76176 ,1026
76177 ,1026
76178 ,1026
76179 ,1023
76180 ,1023
76181 ,1023
76182 ,1023
76183 ,1023
76184 ,1023
76185 ,1020
76186 ,1020
76187 ,1026
76188 ,1023
76189 ,1020
76190 ,1020
76191 ,1017
76192 ,1023
76193 ,1020
76194 ,1026
76195 ,1023
76196 ,1023
76197 ,1020
76198 ,1017
76199 ,1023
76200 ,1017
76201 ,1017
76202 ,1008
76203 ,1011
76204 ,1014
76205 ,1011
76206 ,1008
76207 ,1032
76208 ,1032
76209 ,1038
76210 ,1047
76211 ,1053
76212 ,1056
76213 ,1059
76214 ,1056
76215 ,1056
76216 ,1056
76217 ,1059
76218 ,1056
76219 ,1056
76220 ,1059
76221 ,1059
76222 ,1056
76223 ,1059
76224 ,1056
76225 ,1059
76226 ,1059
76227 ,1059
76228 ,1059
76229 ,1056
76230 ,1059
76231 ,1050
76232 ,1032
76233 ,1026
76234 ,1029
76235 ,1026
76236 ,1023
76237 ,1017
76238 ,1017
76239 ,1014
76240 ,1017
76241 ,1014
76242 ,1017
76243 ,1017
76244 ,1014
76245 ,1017
76246 ,1011
76247 ,1011
76248 ,1014
76249 ,1014
76250 ,1017
76251 ,1017
76252 ,1014
76253 ,1014
76254 ,1014
76255 ,1017
76256 ,1017
76257 ,1017
76258 ,1011
76259 ,1014
76260 ,1014
76261 ,1017
76262 ,1017
76263 ,1014
76264 ,1017
76265 ,1011
76266 ,1014
76267 ,1026
76268 ,1026
76269 ,1020
76270 ,1026
76271 ,1026
76272 ,1026
76273 ,1026
76274 ,1026
76275 ,1026
76276 ,1026
76277 ,1026
76278 ,1023
76279 ,1023
76280 ,1026
76281 ,1023
76282 ,1026
76283 ,1029
76284 ,1020
76285 ,1026
76286 ,1026
76287 ,1026
76288 ,1029
76289 ,1026
76290 ,1023
76291 ,1023
76292 ,1026
76293 ,1032
76294 ,1029
76295 ,1026
76296 ,1020
76297 ,1023
76298 ,1023
76299 ,1029
76300 ,1026
76301 ,1026
76302 ,1023
76303 ,1026
76304 ,1026
76305 ,1023
76306 ,1023
76307 ,1023
76308 ,1035
76309 ,1053
76310 ,1056
76311 ,1065
76312 ,1050
76313 ,1053
76314 ,1038
76315 ,1029
76316 ,1032
76317 ,1032
76318 ,1032
76319 ,1032
76320 ,1035
76321 ,1035
76322 ,1035
76323 ,1041
76324 ,1041
76325 ,1053
76326 ,1056
76327 ,1059
76328 ,1029
76329 ,1059
76330 ,1053
76331 ,1062
76332 ,1059
76333 ,1056
76334 ,1059
76335 ,1059
76336 ,1062
76337 ,1062
76338 ,1059
76339 ,1068
76340 ,1065
76341 ,1062
76342 ,1062
76343 ,1062
76344 ,1062
76345 ,1059
76346 ,1062
76347 ,1059
76348 ,1062
76349 ,1065
76350 ,1062
76351 ,1062
76352 ,1059
76353 ,1059
76354 ,1059
76355 ,1062
76356 ,1062
76357 ,1062
76358 ,1065
76359 ,1062
76360 ,1059
76361 ,1059
76362 ,1059
76363 ,1062
76364 ,1065
76365 ,1065
76366 ,1062
76367 ,1056
76368 ,1059
76369 ,1059
76370 ,1062
76371 ,1062
76372 ,1062
76373 ,1059
76374 ,1062
76375 ,1059
76376 ,1059
76377 ,1062
76378 ,1062
76379 ,1062
76380 ,1059
76381 ,1059
76382 ,1062
76383 ,1059
76384 ,1062
76385 ,1062
76386 ,1056
76387 ,1059
76388 ,1059
76389 ,1059
76390 ,1059
76391 ,1059
76392 ,1059
76393 ,1062
76394 ,1059
76395 ,1062
76396 ,1059
76397 ,1059
76398 ,1056
76399 ,1062
76400 ,1056
76401 ,1059
76402 ,1059
76403 ,1062
76404 ,1059
76405 ,1059
76406 ,1065
76407 ,1059
76408 ,1062
76409 ,1059
76410 ,1059
76411 ,1059
76412 ,1062
76413 ,1059
76414 ,1059
76415 ,1056
76416 ,1059
76417 ,1059
76418 ,1062
76419 ,1062
76420 ,1062
76421 ,1062
76422 ,1059
76423 ,1056
76424 ,1062
76425 ,1062
76426 ,1059
76427 ,1062
76428 ,1056
76429 ,1059
76430 ,1059
76431 ,1056
76432 ,1056
76433 ,1059
76434 ,1059
76435 ,1059
76436 ,1059
76437 ,1065
76438 ,1059
76439 ,1056
76440 ,1059
76441 ,1062
76442 ,1059
76443 ,1059
76444 ,1059
76445 ,1059
76446 ,1053
76447 ,1053
76448 ,1059
76449 ,1062
76450 ,1056
76451 ,1056
76452 ,1059
76453 ,1059
76454 ,1062
76455 ,1062
76456 ,1056
76457 ,1059
76458 ,1059
76459 ,1059
76460 ,1056
76461 ,1059
76462 ,1053
76463 ,1056
76464 ,1056
76465 ,1056
76466 ,1056
76467 ,1056
76468 ,1059
76469 ,1056
76470 ,1056
76471 ,1056
76472 ,1056
76473 ,1056
76474 ,1056
76475 ,1056
76476 ,1059
76477 ,1056
76478 ,1056
76479 ,1059
76480 ,1059
76481 ,1059
76482 ,1056
76483 ,1059
76484 ,1056
76485 ,1059
76486 ,1056
76487 ,1059
76488 ,1056
76489 ,1059
76490 ,1056
76491 ,1059
76492 ,1059
76493 ,1053
76494 ,1056
76495 ,1059
76496 ,1062
76497 ,1059
76498 ,1062
76499 ,1062
76500 ,1062
76501 ,1059
76502 ,1056
76503 ,1056
76504 ,1056
76505 ,1062
76506 ,1059
76507 ,1053
76508 ,1059
76509 ,1056
76510 ,1059
76511 ,1059
76512 ,1062
76513 ,1059
76514 ,1059
76515 ,1059
76516 ,1062
76517 ,1065
76518 ,1059
76519 ,1062
76520 ,1056
76521 ,1059
76522 ,1059
76523 ,1056
76524 ,1059
76525 ,1056
76526 ,1056
76527 ,1059
76528 ,1056
76529 ,1053
76530 ,1059
76531 ,1059
76532 ,1062
76533 ,1056
76534 ,1059
76535 ,1056
76536 ,1059
76537 ,1056
76538 ,1053
76539 ,1059
76540 ,1062
76541 ,1059
76542 ,1059
76543 ,1059
76544 ,1059
76545 ,1053
76546 ,1059
76547 ,1062
76548 ,1059
76549 ,1056
76550 ,1059
76551 ,1059
76552 ,1062
76553 ,1059
76554 ,1059
76555 ,1065
76556 ,1059
76557 ,1062
76558 ,1059
76559 ,1059
76560 ,1059
76561 ,1059
76562 ,1056
76563 ,1059
76564 ,1059
76565 ,1059
76566 ,1059
76567 ,1062
76568 ,1053
76569 ,1059
76570 ,1059
76571 ,1056
76572 ,1056
76573 ,1056
76574 ,1065
76575 ,1059
76576 ,1062
76577 ,1062
76578 ,1059
76579 ,1059
76580 ,1056
76581 ,1059
76582 ,1062
76583 ,1056
76584 ,1059
76585 ,1065
76586 ,1059
76587 ,1059
76588 ,1062
76589 ,1059
76590 ,1059
76591 ,1059
76592 ,1059
76593 ,1059
76594 ,1059
76595 ,1059
76596 ,1062
76597 ,1059
76598 ,1062
76599 ,1062
76600 ,1062
76601 ,1062
76602 ,1062
76603 ,1065
76604 ,1062
76605 ,1068
76606 ,1065
76607 ,1062
76608 ,1059
76609 ,1059
76610 ,1059
76611 ,1065
76612 ,1065
76613 ,1062
76614 ,1059
76615 ,1062
76616 ,1059
76617 ,1053
76618 ,1059
76619 ,1059
76620 ,1062
76621 ,1059
76622 ,1056
76623 ,1065
76624 ,1065
76625 ,1062
76626 ,1059
76627 ,1059
76628 ,1059
76629 ,1059
76630 ,1059
76631 ,1062
76632 ,1065
76633 ,1062
76634 ,1062
76635 ,1059
76636 ,1062
76637 ,1065
76638 ,1059
76639 ,1059
76640 ,1059
76641 ,1059
76642 ,1062
76643 ,1062
76644 ,1059
76645 ,1062
76646 ,1062
76647 ,1059
76648 ,1059
76649 ,1059
76650 ,1062
76651 ,1062
76652 ,1059
76653 ,1065
76654 ,1062
76655 ,1062
76656 ,1059
76657 ,1062
76658 ,1056
76659 ,1062
76660 ,1059
76661 ,1062
76662 ,1065
76663 ,1065
76664 ,1062
76665 ,1056
76666 ,1062
76667 ,1062
76668 ,1062
76669 ,1065
76670 ,1059
76671 ,1053
76672 ,1062
76673 ,1062
76674 ,1059
76675 ,1065
76676 ,1062
76677 ,1056
76678 ,1053
76679 ,1053
76680 ,1056
76681 ,1059
76682 ,1062
76683 ,1059
76684 ,1062
76685 ,1068
76686 ,1074
76687 ,1080
76688 ,1080
76689 ,1077
76690 ,1068
76691 ,1053
76692 ,1041
76693 ,1032
76694 ,1029
76695 ,1020
76696 ,1017
76697 ,1023
76698 ,1023
76699 ,1023
76700 ,1023
76701 ,1026
76702 ,1020
76703 ,1023
76704 ,1023
76705 ,1020
76706 ,1017
76707 ,1020
76708 ,1020
76709 ,1020
76710 ,1017
76711 ,1020
76712 ,1017
76713 ,1014
76714 ,1017
76715 ,1020
76716 ,1011
76717 ,1017
76718 ,1017
76719 ,1017
76720 ,1017
76721 ,1017
76722 ,1014
76723 ,1014
76724 ,1014
76725 ,1020
76726 ,1011
76727 ,1014
76728 ,1011
76729 ,1026
76730 ,1020
76731 ,1023
76732 ,1035
76733 ,1035
76734 ,1035
76735 ,1035
76736 ,1032
76737 ,1026
76738 ,1023
76739 ,1023
76740 ,1020
76741 ,1023
76742 ,1020
76743 ,1023
76744 ,1020
76745 ,1023
